record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
B16-BEF-074,16,,Befallen,Antiqued Silver Band,,Finger,,,,,,,,,,,,,,,,The Thaumaturgist,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,AC 2,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-074,,,Yes,Yes,,,,,,,,,,,,,The Thaumaturgist,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-075,16,,Befallen,Chipped Bone Rod,Utility Click,,,,,,,,,,,,,,,,3 charges: Locate Corpse,The Thaumaturgist,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Befallen loot, access item, quest component, or meaningful source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,"Current EQL item, NPC, or zone-table relationship.",None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B16-BEF-075,,,Yes,Yes,,,,,,,,,,,,,The Thaumaturgist,,,,,,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-001,16,,Befallen,Entrance Rat and Skeleton Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-001,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,Undead; Rat,,,,,,,,,Indoor Dungeon,,,Floor 1,,,,,,,Entrance Rat and Skeleton Population,Shared Population,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-002,16,,Befallen,Gynok Moltor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-002,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,,,Floor 1,,,,,,,Gynok Moltor,Rare Spawn,,,,,,,,,,,,,,Approximately 3%,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,Paw of Opolla Quest,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-003,16,,Befallen,Dark Elf Male Shadow Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-003,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,Burning Dead,,,,Indoor Dungeon,,,Floor 1,,,,,,,Dark Elf Male Shadow Knight,Key Holder,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Splintered Wooden Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-004,16,,Befallen,Skeleton Lrodd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-004,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,Quest NPC,,,,,,,,,,,Indoor Dungeon,,,Floor 1,,,,,,,Skeleton Lrodd,Quest NPC / Trigger,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-005,16,,Befallen,Asaka L`Rei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,16,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-005,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,,,Floor 1,,,,,,,Asaka L`Rei,Named Encounter,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-006,16,,Befallen,Human Female Shadow Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,9-11,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-006,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,Burning Dead,,,,Indoor Dungeon,,,Floor 2,Pit-trap room,,,,,,Human Female Shadow Knight,Key Holder,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charred Bone Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-007,16,,Befallen,Ogre Shadow Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,12-13,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,NPC stat block says Warrior while description says Shadow Knight,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-007,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,,,Floor 2,,,,,,,Ogre Shadow Knight,Key Holder,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smoked Glass Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-008,16,,Befallen,Troll Shadow Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,15,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-008,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,,,Floor 3,,,,,,,Troll Shadow Knight,Key Holder / Named-tier,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-009,16,,Befallen,Dark Elf Female Shadow Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,10-14,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-009,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,,,Floor 3,,,,,,,Dark Elf Female Shadow Knight,Key Holder / Named-tier,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-010,16,,Befallen,A Necro Theurgist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,16-17,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-010,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,Burning Dead,,,,Indoor Dungeon,,,Floor 3,,,,,,,A Necro Theurgist,Caster Population,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-011,16,,Befallen,The Thaumaturgist,,,,,,,,,,,,,,,,,,,,,,,,,,,19 minutes,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,18-19,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-011,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,,,Floor 3,,,,,,,The Thaumaturgist,Rare Spawn,,,,,,,,,,,,central ghoul,,9%,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-012,16,,Befallen,Priest Amiaz,,,,,,,,,,,,,,,,,,,,,,,,,,,12 minutes,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,17,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-012,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,Burning Dead,,,,Indoor Dungeon,,,Floor 3,,,,,,,Priest Amiaz,Rare Spawn,,,,,,,,,,,,a necro theurgist,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-013,16,,Befallen,An Elf Skeleton,,,,,,,,,,,,,,,,,,,,,,,,,,,6 minutes 40 seconds,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,17-18,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-013,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,,,Floor 3,,,,,,,An Elf Skeleton,Placeholder Named,,,,,,,,,,,,a dread bone skeleton,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-014,16,,Befallen,Boondin Babbinsbort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,25,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-014,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,,,Floor 3,,,,,,,Boondin Babbinsbort,Named Encounter,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-015,16,,Befallen,Arisen Thaumaturgist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,20,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-015,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,Southern Teir`Dal section,,Floor 3 / Bottom Floor,,"-485, 86",,,,,Arisen Thaumaturgist,Named Encounter,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-016,16,,Befallen,Baron Telyx V`Zher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,28,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-016,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,Southern Teir`Dal section,,Floor 3 / Bottom Floor,,"-1002, -70, -66",,,,,Baron Telyx V`Zher,Dungeon Boss,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-017,16,,Befallen,Footman of V`Zher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,20,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-017,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,Southern Teir`Dal section,,Floor 3 / Bottom Floor,,"-590, -189",,,,,Footman of V`Zher,Named Encounter,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-018,16,,Befallen,Soldier of V`Zher,,,,,,,,,,,,,,,,,,,,,,,,,,,4:27,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,26,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-018,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,Befallen Inhabitants,,,,Indoor Dungeon,Southern Teir`Dal section,,Floor 3 / Bottom Floor,,"-998, -62",,,,,Soldier of V`Zher,Named Encounter,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-019,16,,Befallen,Knight V`Tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,24,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-019,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,Southern Teir`Dal section,,Floor 3 / Bottom Floor,,"-894, 126",,,,,Knight V`Tal,Named Encounter,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-020,16,,Befallen,Korven Nisere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,24,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-020,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,Southern Teir`Dal section,,Floor 3 / Bottom Floor,,"-990, -190",,,,,Korven Nisere,Named Encounter,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-021,16,,Befallen,Kahaptra Z`Taj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,22,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-021,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,Southern Teir`Dal section,,Floor 3 / Bottom Floor,,"-795, -161",,,,,Kahaptra Z`Taj,Named Encounter,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-022,16,,Befallen,Cmdr Windstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,26,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-022,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,,,Floor 3,,"-626, -92",,,,,Cmdr Windstream,Triggered Quest Encounter,,,,,Give A Tattered Cloth Note to Skeleton Lrodd,,,,,,,,,100% when triggered,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-023,16,,Befallen,Bottom-floor Teir`Dal Class Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,22-25,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-023,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,,,,,,,,,,Indoor Dungeon,Southern Teir`Dal section,,Floor 3 / Bottom Floor,,,,,,,Bottom-floor Teir`Dal Class Population,Shared Population,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
B16-BEF-ENC-024,16,,Befallen,Plague Rat Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL encounter/location documentation.,Not applicable,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B16-BEF-ENC-024,,,No,No,Encounter metadata; not an ordinary loot result.,,,,,,,,,,Rat,,,,,,,,,Indoor Dungeon,,,Floor 1,,,,,,,Plague Rat Population,Shared Population,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B16-BEF,
